id,category,text
4339,0,5465 230 1813 2108 2734 2889 5300 4211 7556 6437 7526 2707
4340,0,7720 230 4580 1172 5045 5085 5773 4518 2734 6794 5326 5045 230 5326 5045 5773 3730 4613 5773 5728 5094 3286 5773
4342,0,508 5796 2612 5773 6032 1984 3581 2963 8105 5773 1741 5235 753 4976 6461 2845 4608 2641 3968 5083 5071 4993 5773
4343,0,5287 3718 2240 6300 3718 8587 230 8489 2699 1444 8598 1994 5071 5773 4527 5071 1280 5071 5795 237 8598 1994 3718 937 1280 711 8542 1641 5773 4801 3655 4801 3275 2437 6700 269 6700 7945 7136 230 3501 5045 5922 5326 7343 7040 3468 5922 4393 7945 7669 1322 7158 6098 3078 8457 6219 3943 2762 6141 8520 7194 4261 6397 5070 4382 4017 6708 230 6595 230 6084 1185 3144 5849 7152
4344,0,1350 4032 4518 2734 677 6758 1745 4211 8002 8542 4678 6416 7526 3663 7378 3868 2442 2177 7378 6418 8108 3182 748 7378 7764 2199 1913 6752 7378 7722 957 5624 7006 7378 8244 594 630 109 6428 7378 3391 109 77 7018 1350 7526 4017 7532
4345,0,6472 1698 7174 3825 3279 7526 7878 2186 6193 2963 6619 753 4211 3078
4346,0,3898 4938 3298 7526
4347,0,425 2698 460 6461 5326 5773 3332 2734 2134 5326 4715 5773
4348,0,5544 7343 907 5107 77 1872 907 4647 5773 3533 812 4108 5564 4191 5174 4184 254 5121 572 4759 3078
4349,0,676 5636 230 1615 3180 1556 76 224 2907 6700 1444 5107 3647 1275 237 203 237 4638 4369 5773
4350,0,6084 1679 6527 2968 87 5773
4351,0,5270 2194 7924 1631 6527 2734 7572 3078
4352,0,796 8247 230 1427 8497
4353,0,3746 4580 5773 6084 1444 1656 8075 8000 7632 1270
4354,0,3533 2403 1212 7526 427 6343 230 4927 6619 8406 8374 1886 6794 5389 6537 2114 7526
4355,0,4556 753 253 1543 2734 1783 5819
4356,0,7436 7338 230 4840 2576 230 2698 5795 4525 8542 3769 6604 7993 4715 5773 1051 5342 4976 116 224 5596 5773
4357,0,6363 1834 5628 3298 6349 3078
4358,0,3656 1813 7771 7771 767 3286 5773 3746 7099 753 3934 1247 4026 7860
4359,0,425 2655 6517 254 753 8406 6586 5239 224 2698 4111 6013 4211 6843 7017
4361,0,5091 230 5335 6517 8190 88 230 6949 4211 3078 6084 1900 6980 285 1543 5085 5773 4917 2698 468 8542 3964 1872 3283 2698 4069 3903 7924 3327 4801 5817 2641 4349 5107 203 6214 7924 2582 5773
4362,0,5776 230 5326 5045 2017 696 1416
4363,0,3293 5862 1827 5773 6084 7615 5795 5922 6396 5817 4017
4365,0,7167 1095 4 6537 2482 5045 237 2269 8631 3603 1994 5922 1944 3413 4108 4580 2582 5773 4867
4366,0,1947 3919 4462 5922 8313 5773 6032 5665 8528 4160 4111 8028 5773 6032 4881 1050 2036 230 3584 1651 3604 1952 8547 5773 7740 4144 3035 7542 5658 7756 4144 8313 230 6217 755 5922 158 6980 1263 713 4144 8313 5773 7032 4211 6980 2655 5658 6576 4144 5821 230 4144 3035 7142 6254 7586 8600 4628 1651 5773 6546 7295 4521 4965 8474 5071 2273 4608 7171 3078 4521 8578 3035 3511 7669 5904 753 4144 1980 7924 8406 8391 7669 8600 3147 4144 5821 234 7669 3477 8391 7669 8600 6888 5942 4186 6492 2999 1242 5156 2317 7924 4144 3983 4032 4801 6084 7428 3474 3734 6816 2362 4032 3547 8157
4367,0,6084 3500 237 8182 5922 2838 7331 3219 6700 907 4862 2469 7428 5922 6648 7924 7860 4795 753 4580 3002 237 4512 1846 6571 5773 7860 2026 6700 5862 8406 5703
4368,0,7534 5045 5672 8623 438 1030 4017 5803 1556 4682
4369,0,6084 2453 4562 5658 1795 7152 6084 7108 7152 4897 6056 1788 681 6056 7071
4370,0,3182 7112 7924 7529 753 5107 5174 1698 2295 3543 6281 88 6700 3656 7744 4211 753 230 5174 1698 2295 7589 1247 88 7526 5035 4809 1947 7442 4534 5035 6956
4371,0,590 2734 3468 653 5346 5773
4373,0,8364 5418 3579 4069 7526
4375,0,7152 8347 1309 5922 1677 1556 3321 7581 1846 985 5254 3078 7152 1740 5658 1041 1095 609 7248 3078
4376,0,2430 4662 8542 4461 753 2699 6300 5779 5407 2476 5407
4378,0,300 5773 6719 5045 1543 8094 1524 224 3311 4017
4379,0,2649 7526 8333 3091 7200 2757 2519 2503 1345 1959 7526 6416 4678 5141 7526
4380,0,4904 2734 126 6589 3060 3078
4381,0,2707 1994 1295 5773 6546 651 8406 2121 6084 5795 3949
4383,0,6883 6084 468 5795 4211 230 7860 3078
4384,0,3455 5490 8145 7045 8482 4326 5163 520 7765 1947 3869 4902 6588 7919 3078
4385,0,7436 5902 230 5234 4675 4944 3734
4386,0,6032 753 6610 237 6457 1543 224 2641 7028 6647 5045 6254 4503 6301 230 6254 2641 3668 2429 5045 7526 2516 2641 468 224 6084 1444 4381 8631 7924 6517 7343 4066
4387,0,1060 8406 5235 1212 7526 6800 5163 109 6343 7526 7152 6331 7107 3418 7526 6800 6794 858 6343 230 4580 1095 911 237 6794 1395 7526
4388,0,2354 8542 1643 8629 230 5795 5922 8207 1834 5773 3821 8076 2734 6927 224 5750 2734 5335 2415 572 5773 1019
4389,0,7791 8392 5773 6521 8538 6464 6694
4390,0,5611 2655 5672 5245 1062 6084 4799 5713 3771 3283 154 4016 2591 4017
4391,0,6884 1994 6142 230 6142 1994 6040 230 6040 1994 8587 230 8587 1994 5071 5773 3656 5071 1994 5045 7526 5983 6421 237 8075 3718 285 6700 4219 5045 6700 4518 5071 6254 5045 6700 4518 5071 2269 4715 230 5373 4801 5071 1089 668 6300 2882 4017 5658 4801 5071 1309 4675 5373 237 1747 5713 4801 5071 1089 3657 5658 653 6619 4801 4675 5373 1102 5071 8105 520 4801 4675 5373 753 5695 2877 237 791 5071 5773 7532 6781 4211 7526
4392,0,4456 4121 7812 2230 2734 224 4179 1799 5773
4393,0,8352 3065 5773 1207 6794 4298 4608 5071 3968 6527 8406 474 5773 1014 6527 4211 3474 1189 3078
4394,0,6036 7982 5107 79 5773 6521 254 755 2698 5450 216 6734 2135 5773 8352 6980 8542 4574 5773 3182 3554 753 7860
4395,0,775 7526 4619 5138 230 8465 5922 4973 6619 2556 3581 7986 753 5107 3934 1247 5773 188 1929 2968 7907 2016 230 6232 7986 2698 3968 771 5773
4396,0,6544 154 4709 3060 1698 6203 4369 5819
4397,0,425 5035 6980 2963 8542 4404 5773
4398,0,5768 2230 4675 4944 5210 6919 5141 6589 7957 753 1858 8600 5233 6919 8542 4383 7417 3078
4400,0,7513 7526 6084 904 1226 7957 518 7526 7685 5868 237 6794 1994 8542 1138 3078 6084 3968 5326 6193 237 6782
4401,0,590 3480 4211 5773 5544 8081 6084 918 5922 7818 6517 6084 918 5658 8175 7874 4320 5773 6084 6980 4608 315 5773 1047 154 2655 8542 8175 3283 3751 4493 4320 5773 6084 4026 651 5271 6300 8406 7818 6517 2641 6980 3330 4176 4207 4442 5107 7792 6485 6300 8542 3415 5773
4402,0,7136 6084 6137 2641 5169 3647 7771 6436 5773 4699 8542 1095 2212 2154 834 5143 5154 6254 1208 5773
4404,0,810 6517 2734 5795 6203 3759 1708 5773 2925 3170 1994 6439 5620 2466 224 2968 2698 2199 6517 3968 4500 2734 6927 3812 7567 2734 5922 560 5773
4405,0,7436 5548 1615 5672 6202 8022 1615 3139 8138 6193 8542 8580 5658 1062 2134 203 6193 8346 6843 7017
4406,0,4442 6300 4638 5085 3601 5819 7812 2230 2734 3078
4407,0,679 5071 4608 668 1872 7526 6084 3501 5071 8406 1747 2242 7526 7059 2734 4017 1207 7027 7924 5071 7526
4408,0,590 724 5107 5121 4162 5773 187 5773 7087 8542 3744 7549 1453 4017 1520 3501 3768 2019 5182 5773
4410,0,1080 6700 3771 203 7987 5071 5816 237 203 224 5450 4178 2660 237 203 4976 7792 3474 755 6700 7532
4411,0,1908 5326 5045 3601 5773 5270 6194 5773
4412,0,6726 1436 7511 237 5071 224 3718 756 7526 4349 254 1436 7511 1968 587 230 1712 224 114 237 3718 6839 5692 5118 5819 5819
4413,0,3746 727 1543 8542 5077 5773 4256 6527 4211 1189 2113 3283 2698 3759 6349 4503 7269 5773
4414,0,8369 5773 4442 7827 5141 6300 5922 1708 224 2475 1343 7514 1189 5085 3184 8406 748 3581 3882 2698 4986 6254 1813 5922 4926 6300 3291 5773 7520 1162 5045 224 5085 2698 4986 6254 1813 774 2734 5773
4415,0,6493 4595 2540 4608 7138 3139 3647 5141 4016 4559
4416,0,1390 7860 230 4678 2600
4417,0,4897 6030 3322 6900 2971 1756 5773 6084 2213 4902 1947 7229 5368 4897 2243 5773 5383 7777 8403 3719 395 7933
4418,0,5101 230 6084 1309 7664 2022 4720 7924 5365 224 3117 3316 2721 7269 5773
4419,0,1080 2242 5819 303 8214 1543 5045 5773
4420,0,6084 1444 203 1543 6831 7331 5773 2977 3092 4614 3449 1444 1310 455 6332 5773
4421,0,3746 3283 8542 3534 8389 3968
4422,0,6451 7526 4878 1089 1698 1224 3825 3078
4423,0,2707 4580 5773 6084 5551 1309 237 8143 6300 8406 3059 5773 4685 203 5672 518 6084 7223 3581 4017
4424,0,2925 5234 5922 8444 5773 5128 7829 3825 5773
4425,0,6451 150 4580 1309 237 5219
4427,0,5172 7982 3468 8278 3078 5172 6300 3579 3078
4428,0,2686 4160 220 2768 5138 3078 6084 6156 2698 651 1651 6036 1192 4069 5773 6084 8431 4160 6341 4250 7538 2306 3771 4160 2768 5773
4429,0,590 468 2734 8271 1352
4430,0,6084 1425 5427 3468 4675 2542 230 2734 3968 896 4211 6300 8406 5965 2596 7343 2734 6254 4017
4431,0,810 1813 3080 1994 6671 5773
4432,0,4442 6300 6767 5085 8600 4297 3647 6300 3601 3358 1799 4675 1631 3501 5045 5922 5326 5174 2186 1089 1540 5773
4433,0,590 2242 2103 6084 1444 203 2612
4434,0,5776 230 8444 5045 8084 224 7131 2199 4735 6193
4435,0,7152 5658 5773
4436,0,7908 7663 6300 1844 5773 248 313 5773
4437,0,5998 6700 8253 6527 5045 5922 6984 5773 1908 7858 8406 4230 7490 237 6615 5773 1908 5773 2178 753 1651 3298 5773
4438,0,3389 753 6547 1951 753 1620 224 8568 753 7771 4944 5819
4439,0,490 7342 5773 224 2230 8326 8542 7499 77 5085 3283 1813 6300 4441 5773 4603 8551 230 3798 5071
4441,0,7436 6277 5071 1089 7874 8380 230 2641 2728 2641 5169 8444 224 2641 1384 230 5795 5071 4353 8631 230 4871 5045 5255 381 2134
4442,0,4034 4017 6084 331 6843 2734 3934 4017 4017 7685 6349 3078 106 4211 6980 4608 5620 237 5348 6461 4494 5773 6084 4608 1309 6517 5773 6084 351 4211 5773 6084 3384 2269 3242 5773 6084 418 2734 230 1136 5035 8567 5035
4443,0,1080 6983 4799 6300 8406 5206 7473 5773 6479 5045 87 5773 1908 7532
4444,0,6084 7519 3751 5773 5837 2734 6254 3078
4445,0,1949 6084 1309 237 1708 5504 230 4542
4446,0,4442 6300 5779 5085 4608 4297 1929 1041 263 5255 3825 5773
4447,0,6084 5551 7949 5922 357 4944 4128 5922 7301 2734
4448,0,6084 2805 4357 237 5014
4449,0,4059 2534 7152 1956 3078
4450,0,427
4453,0,425 230 1207 5326 3825
4454,0,590 3286 7526 6800 6341 8486 739 1395 7526 569 4715 5795 237 138 5823 378 7526
4455,0,3577 4090 230 2734 6300 4921 6589 6186 3078
4456,0,6451 7526 5728 3718 755 8600 6394 3718 4559 7526
4457,0,7772 6980 3543 7986 7343 5071 1224 3601 5767 1886 1698 220 5083 6619 4559 5773 46 3825 5071 150 1869 1444 4986 5413 5773 6800 5071 5083 8631 6619 6671 6343 5773
4459,0,6084 6254 5705 4017 3656 2698 1425 6787 4938 237 5236 3581 5672 8542 5404 7343 4211 5813 2734 4986 7811 6700
4460,0,6546 5773 708 1827 5773 6084 5795 918 7809 1543 1651 5239 5773 7531 5796 1543 4357 5773 3332 2734 8253 5234 1651 4647 2715 3490 5773
4461,0,4511 8406 5248 2617 5773 2211 2049 4211 5672 4670 5773
4464,0,5955 7394 2358 5601 7152 7765 5393 2192 3078
4465,0,4477 1827 6700 2262 1827
4466,0,3730 203 4160 3968 2269 4211 3078 1512 8138 6976 5699 237 44 3418 7526
4468,0,6084 1444 1230 3718 7473 6300 7860 6379
4469,0,4034 230 4442 697 2734 230 3384 2734 2199 5045 3078 4917 2147 7811 2059 7232 7526 6084 3468 8542 1004 7526 3577 8207 4017
4470,0,7618 2734 7027 2655 1997 3078
4471,0,6084 6349 2734 2230 7320 5722 5773 3656 1911 230 4205 353 7204 5722 5773 6546 5169 5795 1226 1836 224 907 2090 5773 4518 4160 4112 3242 237 952 1651 6862 1651 8118 1444 2678 5773 6521 7343 2734 3501 1651 5722 4010 5085 4160 1444 5551 5999 5773 7018 5922 937 4025 645 4160 4108 4946 549 6300 5922 6551 1086 4211 1444 2128 1708
4472,0,2622 2698 4572 3283 7957 753 154 7222 3961 4946 2698 3968 154 2273 6517 7222 6537 2253 5773
4473,0,7531 753 154 8081 1192 1192 5773
4474,0,2324 753 6461 7039 5085 3078
4475,0,5713 1499 3283 5107 5860 5773
4477,0,6084 771 2726 611 6300 8406 4195 5819 8182 6428 1898 5773
4478,0,6084 4799 6220 5773 6084 1444 3647 7957 2963
4479,0,5465 5862 4944 5773 3375 5121 2698 353 1845 4211
4480,0,6084 6276 8373 2464 7473 6300 8542 757
4481,0,1908 4160 4589 237 7986 772 6589 4160 1444 5999 6439 5773
4482,0,6084 5795 237 1041 6999 1543 6300 3345 5713
4483,0,1570 8246 5107 4927 5658 1733 230 4986 7281 6537 7377 1062 5773 5350 6300 4069 1130 6619 5045 3842 5773 7532
4484,0,8105 6129 7526 3821 6174 7524 2963 1118 786 1395 7526 3375 1819
4485,0,4518 6084 6679 6084 5868 5071 237 5795 8075 8406 2583 5773
4486,0,2818 1315 5773 5715 6261 7313 1947 8317 5393 1947 1874 5110 1033 5773 6573 2896 1598 4747 1527 5773 5676 4017 3018 7152 5974 1581 6798 5773 6209
4487,0,8437 6300 685 8437 6300 2993 8437 5174 2549 1404 6254 2842 8437 5174 3245 5373 2871 7152 8437 7114 4483 7982 7646 237 2199 5071 2890 4017 4017
4488,0,8348 6700 1813 7797 6700 1873 6700 489 8587 1813 8176
4489,0,6084 5079 5896 8519 1556 2908 6767 224 4211 7583 3581 2325 1075 4017
4491,0,7531 549 5071 2807 5107 771 3718 1753 5773
4492,0,3293 230 4442 7982 6300 8542 7046
4493,0,6084 1054 2734 2230 5922 5050 3777 224 1813 3366 5107 237 3647 5922 4260 5773 6084 5795 237 2269 4675 2027 5914 8542 4121 224 3771 6781 8542 5284 5773 5837 5795 5922 70 572
4495,0,3898 4179 142 2655 6461 8322 5773 4356 1783 3601 5773
4496,0,6451 12 5773 3659 8623 3771 5773
4497,0,4041 5672 8542 5042 2839 5773 4041 2698 6312 8542 6077 154 6589 4799 2698 6312 4211 1543 8542 937 2947 5450 3078
4498,0,5573 1617 2655 5045 3078 5373 5773 7443 5658 5773 8220 5713 5773 38 6619 5773 1919 8105 5773 4334 5163 5773 4300 1713 7751 5773 1047 5784 5934 5773 4210 2591 5773 1910 1908 6031 6700
4500,0,7136 6084 3968 7982 3501 2734 5922 2431
4501,0,5536 1162 237 5235 3581 6560 230 2933 6619 562 3078
4502,0,1082 3547 6700 2242 230 2578 2703 5094 6700 853 5335 3547 5678
4503,0,7018 5922 663 7924 3554 7782
4504,0,775 5175 6343 7526
4505,0,3216 2373 4017 1501 2248 5045 7526 7685 6349 6084 355 1588 2199 4017 5035 844 5035 7526 5837 771 5045 3277 8406 7710 7526 5035 8545 942 5035 5035 5541 7555 5035
4506,0,343 1994 8542 492 4211 6980 1643 5773 3953 5773 3285 5922 8207 1944 5773
4507,0,3953 2734 226 4017 6084 5868 237 2199 6461 4944 6930 5731 7526
4508,0,6493 876 8075 572 5773 4442 7827 5141 760 2963 254 6930 8045 224 6084 3384 1845 4211 5773 1355 4010 2230 3859 8406 5118 5773
4509,0,1082 8157 7891 6700 1488 5335 6700 1041 5094 6700 4887 8551 6700 288 6700
4510,0,7152 203 8600 210 4143 3518 6700 5107 3343 6700
4511,0,1080 4442 2923 1782 230 3647 7957 5922 3766 6537 2591
4513,0,7136 5235 753 1827 230 6203 1582 1944 230 8075 8542 4678 1631 8298 518 230 6933 3283 472 224 6927 2230 307 4017
4514,0,7685 6527 6461 6334 4471 2793 906 4500 5773 4518 2734 353 4580 1309 237 6694 5773
4515,0,2977 5869 5045 5107 8075 7924 8406 7331 7207 2230 6300 6461 1510
4516,0,6084 4111 2269 2968 3601
4517,0,6451 7526 4603 8551 7526
4518,0,5465 2229 6300 1994 5922 6281 6459 4017
4519,0,4584 2281 6700 565 1827 230 4938 1280 1799 5335 6700 5819
4520,0,5373 6300 3186 5773 5658 6300 6265 5773
4521,0,3332 4500 5071 4019 4976 8613 5071 6193 1556 6568 3718 1095 2800 1089 1224 7343 5071 5868 5773
4522,0,4518 5285 4813 1994 5922 7188 3225 4008 8182 4211 5773 8027 6983 907 79 5773 6084 7340 6532 4870 5672 3464 475 1994 1381 7860 5773
4523,0,6084 6569 8251 6400 1960 4017 6084 154 4764 6203 8326 8542 4638 5773
4524,0,7718 2734 2199 6517 1871 5819
4525,0,1908 2670 1543 5045 5773 6084 1679 5219 2968 1095 3771 2734 5064 5773
4526,0,5096 8155 4032 5579 5071 3123 4144 8573 230 5071 3225 7669 5243 7669 5837 5071 4883 4995 753 4144 1295 6416 7924 5243 3078 3078 8257 3577 4144 183 7924 5922 5821 6700 4017 8257 1774 6700 6521 5071 4883 2154 753 7986 5821 3078 3078 7669 7762 7400 7669 6546 753 4144 3320 4571 3103 2154 8166 118 2348 2317 4032 8504 3968 5323 4144 183 7924 5922 2440 230 8528 5107 4503 3320 7526 3275 7566 7566 4144 8600 2698 7902 3651 4819 8257 5514
4527,0,1082 4282 7670 5094
4528,0,1322 1408 1545 314 7416 7152 6261 5787 8582 7420 511 3078 3805 1596 4902 1947 1758 6735 5110 5391 6552 6811 5368 4897 4575 5787 5806 5683 8399 1762 7954 339 7152 5601
4529,0,1906 3279 3771 2186 5107 3080 7473 6619 4559 3078
4530,0,3175 230 3314 1957 4326 5110 2259 6700 5557 5773 233 1126 2593 5407 2756 4805 6419 5071 5176 3078 1304 1232
4532,0,7718 5071 5033 8542 4874 3078 7343 5107 6527 4211 5400 1041 5094 5773
4533,0,6448 5071 1740 5658 203 1994 3477 4559 8084 5922 5107 3078
4534,0,7332 5071 1799 3078 5270 5071 1226 6193 5658 3078 7880 1444 5071 8138 6041 3581 7924 8542 430 230 6214 6084 1444 1309 237 7972 237 4912 6193 8542 2142 230 6057 5773 5728 5094 5773 7400 5802 4017
4535,0,7018 3934 6220 5819 3283 907 2927 2734 8542 4678 5773
4536,0,7436 5773 4138 3718 572 5035 5620 4017 2652 1556 6222 230 2381 7488 1994 3281 6815 5773 7113 5045 6349 5174 3718 978 4298 5773
4537,0,590 2812 7268 6036 8406 4467
4538,0,4619 5138 353 4752 8465 6343 5773 6448 4676 755 1089 1698 1224 6053 3078
4539,0,1597 8155 4032 3577 3256 237 3647 1543 5922 2440 230 5174 5071 6349 6517 77 6439 786 3814 1444 4768 5071 7231 6300 6843 6700 1280 8504 786 4715 3968 6204 3718 5064 6700 5620 3485 7532 7526
4541,0,4267 7526 1348 6193 6700 4017 7669 4603 7669 7669 5636 7669 7669 8644 7669 7669 7685 7669 7669 2625 7669 7669 2985 1383 7669 7669 1543 3066 7924 1046 7669 6700 7669 8473 6638 7669 5773
4542,0,6489 230 203 6311 7950 6700
4543,0,6521 142 2734 1444 6527 6517 230 226 3078 5819
4544,0,6084 5795 2869 3324 2269 3988 8528 3759 6349 4179 237 6527
4545,0,7136 230 7138 5141 1994 5922 2528
4546,0,1278 5045 3718 8566 3271 1782
4548,0,4442 7982 4252 1824 4369 6700 4079 572 3078
4549,0,3898 4017 1501 2700 7526 7685 2230 5130 7526 4000 7954 7526 3533 6823 7526 4897 1357 7526 2657 7526 5035 8411 942 5035 7526
4550,0,6635 8258 1900 4976 5922 7995 3657 4032 6084 4883 5071 5449 5045 8528 8542 572 7127 236 4883 8542 831 236 5449 8625 4652 1176 7532
4551,0,3898 4017 636 6861 5773 3271 1800 5658 3283 7486 918 5658 6794 7473 4017
4552,0,7168 7812 2734 5773 4035 5045
4553,0,6793 3366 6232 5085 5773 7152 1845 4069 3078 3821 904 7526
4555,0,6084 2162 907 6300 6461 4063 6589 3669
4557,0,3217 5740 2325 5107 8380 1543 2734 5107 4493 8380 1543 4211
4558,0,4904 5071 978 237 8542 7958 7473
4559,0,3533 6371 7667 5773 3730 2230 2734 1799 5773 6596 6767 1982 5773 326 7957 5922 2051 3092 217 518 2734 6283 3078 5837 1041 5094
4560,0,4256 2451 1651 8406 5239 237 8214 1147 5071
4561,0,5465 5620 5636 4823 5773 4982 2804 652 4521 8623 4846 3078
4562,0,6084 3384 4768 4211 8084
4563,0,3436 4059 2534 7622 2698 203 2612
4564,0,8559 7860 7279 5773 3182 1229 3437 2230 3412 5773 2374 237 5326 8542 3316 224 5300 3581 5773
4565,0,6084 3968 5773 3656 4211 1444 5869 6976 4056 230 6214 2698 7341 33 8406 1871 2540 7526
4566,0,1908 5219 1244 142 3385 753 3430 1994 1647 3168 5658 753 6214 2698 6216 5922 1436 77 1994 7860 125 5773
4567,0,7436 460 6461 4035 224 8406 8059 3618 6142 5404 8075 4298 4514 4017 4179 753 6461 3506 3078
4568,0,5334 3647 2963 4504 6300 2655 5713 8584 3283 8134 3581 1994 5045
4569,0,5270 2734 468 6300 150 5773
4570,0,4442 978 4715 5672 4832 5773 3267 5773 326 4211 3139 3647 8380 237 2269 8542 2582 5773 1732 5773 590 2812 224 142 2230 2734 5773 4409 2459 5773 4982 6767 5773 188 6527 2734 5326 4211 5235 5085
4571,0,5366 5620 4017 966 8542 4121 230 1444 3501 5071 7997 1994 2940 3208 7541 5773 6226 518 3771 7973
4572,0,2812 230 4533 4179 6084 6980 5175
4573,0,1080 5773 2242 5819 1813 3080 237 787 254 1944 237 2199 8406 8574 6700 2698 4069 1925 8542 7099 4976 519 5195 5773 4608 154 2698 5868 2582 5773 2698 1444 3501 4211 5672 2921 5373
4574,0,3104 3468 3718 1739 655 7526 4175 3468 8406 1739 8026 7526 6451 3279 2698 220 3225 4069 7526 3352 3718 1044 2295 8363 7526
4575,0,3533 7667 3080 237 2826 6439 2861 5045 3601 5773
4577,0,4123 6700 997 6461 1066 7891
4578,0,6183 33 8326 8447 7526 7152 3078
4579,0,1080 230 8057 4442 4715 6300 8406 1748 4521 911 6300 6545 4921 4608 6084 7615 1309 237 6527 8542 3915 4164 1600
4580,0,676 5636 230 8406 1765 7526 6084 6794 237 853 5085 224 5750 2734 5922 8207 572 3066 7924 2573 7811 224 7886 7526 7685 2230 8406 1582 1900 6685 230 6084 8251 4693 5035 7555 5035
4581,0,979 6275 3581 842 5773
4582,0,3656 1698 904 3468 3601 7249 2540 3418 3078
4583,0,6451 4580 727 7526 7513 1813 3080 237 3579 2963 6619 7343 2698 3549 4455 7526
4584,0,300 230 1207 771 6517 6300 8028
4585,0,3592 8620 4017 1084 6461 3924 3078
4586,0,7168 5101 230 2255 8570 224 685 1224 2734 4369 2963 8542 5370 7584 2230 6272 237 5234 2734 3477 2486 4457 2963 8441 6532 3040 6975 3477 3172 8192 5773
4587,0,5259 8600 3035 5907 6300 4144 2564 5773 5178 2698 152 3718 2451 3078 5786 3078 6527 5071 7027 2698 5169 2273 2113 3078 3616 230 6383 2835 4250 142 4211 2301 5907 6300 4307 1543 6532 8113 6700 6306 7532
4588,0,5270 5813 2734 5395 4938 3078
4589,0,7439 2734 5922 1643 1944 5773
4590,0,4603 8587 142 2230 2734 3078
4591,0,5101 230 5534 1994 6461 8233 5773
4592,0,5646 1615 4580 7214 5922 8158 5773 2188 6532 4152 5085 5773
4593,0,7256 2373 4211 5778 5773 2925 4608 1651 2922 5672 2275 5816 2734 1089 1088 5045
4594,0,6084 7027 2611 5700 2269 77 2455 5819
4595,0,7111 805 6300 7909 4494 8548 4801 1813 2982 5773 1796 1827 1543 5045 4017 1047 6983 8542 1872 1444 3647 5467 230 5817 5773 2597 5773 3285 5922 3810 6278
4596,0,1502 8043 230 7611 230 8290 230 4724 230 1252 2918 4428
4597,0,3746 5773 3577 5107 5084 5773 4442 7734 7860 2848 4245 224 3024 3647 3774 2582 1556 8406 4691 5773 2829 5107 823 237 5795 237 3915 1543 254 1631 5773 2985 753 989 1104 2698 5063 5869 2734 5773
4598,0,7823 7811 2861 8406 5792 1615 5551 1799 8406 6528 5773 2188 5107 6983 4179 755 2698 33 2612 3283 2698 1444 3965 2734 2963 8542 4759 5773
4599,0,3533 3298 753 5672 2921 7860 3601 2103
4600,0,6448 5174 6527 2734 6464 6290 3078
4601,0,4932 6254 6517 3481 2734 3078 6470 4017
4602,0,4904 5071 4487 3078 326 7957 4908 7957 3078
4603,0,6521 7924 2373 2734 7622 4768 5922 346 4017
4605,0,3746 6794 5773 3746 297 1994 6517 2442 4521 4016 6537 4419 2793 6532 1440 5773
4606,0,7880 2734 6927 6835 5672 978 4298 3078
4607,0,3125 2186 1799 5085 3078
4608,0,3533 5771 230 3533 964 230 3533 4339 8600 3533 5266 5773 1796 3185 6700 3756 4017 4017 224 6084 6980 5534 5672 8542 2740 6877 4521 2650 7526 4017
4609,0,3746 7327 5773 228 4662 2698 918 6532 5934 4801 6431 3253 5672 8542 882 1582 1944 5773 3285 4647 2390 1635 387 3283 2698 7027 2698 7615 7314 254 755 5773
4610,0,5837 6084 3078 6084 1900 6084 3692 4211 4715 6300 8542 757
4611,0,4442 7473 7526
4612,0,3746 77 97 5773 7126 3647 4675 7039 739 5773
4613,0,7513 6036 2963 348 7526 6084 904 7542 7602 5658 4895 2540 7526 1985 7526
4614,0,676 5636 226 4017 3285 5922 8207 572 4017
4615,0,6233 7526 5172 1364 6392 4353 8631 5174 2325 5090 7526 5172 4608 3474 4369 3078 3332 6794 4007 7526
4616,0,7873 6214 2698 303 2186 3771 2186 3151 6031 4608 2698 3092 6619 2186 237 6031 3279 5773 6084 6156 2186 904 33 3718 3358 4676 5773
4617,0,8581 753 6547 963 6700 2087 753 5450 963 6700 2819 753 3934 963 6700 1117 753 3602 963 6700 3656 230 7242 4521 6351 4521 753 6547 6070 7526 4565 7532
4618,0,3542 5045 3669 5773 431 3098 5773
4619,0,6451
4620,0,775 5773 244 2698 1968 5922 7079 7924 5404 237 771 7538 5410 3078 2925 3605 4017 1207 7982 1968 5922 7079 5773 3121 6589 3209 3078 3659 2734 2612
4621,0,2985 753 3718 3415 784 4858 5373 5658 5713 6619 8105 5163 7751 5934 2591 7860 1179 151 528 4457 2698 1444 5869 3718 3415 5388 7526 4799 5534 5773 135 6031 7526
4622,0,3898 230 1672 1642 5045 6461 4457 230 4442 4090 230 5761 2715
4623,0,6245 2269 1543 8542 6134 5773 2829 7845 5773
4624,0,4442 6300 5330 4638 6700 7982 4140 6581 6349 5174 1240 150 5045 5773
4625,0,6084 7027 6461 5186 753 230 3283 5107 3380 4338 6983 5773
4629,0,2925 3366 237 5137 3581 5174 4442 129 237 2199 5922 4029 6673 3119 254 1944 5773 3821 2728 6513 2269 2867 3283 6084 2889 5425 612
4631,0,7436 3169 1698 7615 3647 4715 3825 2861 7860
4633,0,2707 230 3286 2734 3468 5922 2715 1994 8542 500 3078
4634,0,6451 5773 230 753 528 727 237 5071 489 8631 3078 5836 2943 3078
4635,0,1080 1207 3626 3581 6300 5922 6551 8584 230 2199 2734 7957
